product_category,Product_Subcategory,Quantity,Unit_Price,Price,Tax,Payment_mode,Reviews,Income,city,Return,total_price,tax_ratio
Footwear,Kids,3,374,1122,117.81,Mobile Payments,5.0,51120.0,New Delhi,0,1239.81,0.10490650044523597
Footwear,Kids,3,110,330,34.65,Mobile Payments,5.0,97404.0,Hyderabad,0,364.65,0.10468277945619335
Footwear,Kids,5,570,2850,239.4,Credit Card,3.0,110807.0,Hyderabad,1,3089.4,0.08397053665380569
Home and kitchen,Furnishing,5,1262,6310,662.55,Credit Card,5.0,75337.0,New Delhi,0,6972.55,0.10498336238314054
Footwear,Kids,4,82,328,34.44,Mobile Payments,4.0,125043.0,Kolkata,0,362.44,0.10468085106382978
Books,DIY,3,829,2487,261.135,Debit Card,1.0,92421.0,Chennai,0,2748.135,0.10495779742765272
Footwear,Kids,5,1153,5765,605.325,Debit Card,2.0,39531.0,Ahmedabad,0,6370.325,0.1049817898022893
Clothing,Mens,4,863,3452,362.46,Debit Card,5.0,32991.0,Bangalore,0,3814.46,0.10496959165942658
Footwear,Kids,5,397,1985,208.425,Debit Card,4.0,30837.0,Pune,0,2193.425,0.10494712990936557
Footwear,Kids,1,361,361,37.905,Mobile Payments,1.0,94515.0,Mumbai,0,398.905,0.10470994475138122
Home and kitchen,Furnishing,3,1290,3870,406.35,Debit Card,5.0,79927.0,Kolkata,0,4276.35,0.10497287522603979
Bags,Women,5,1423,7115,747.075,Debit Card,1.0,44711.0,Bangalore,1,7862.075,0.10498524451939292
Footwear,Mens,5,158,790,82.95,Mobile Payments,5.0,74774.0,New Delhi,0,872.95,0.10486725663716814
Clothing,Women,4,665,2660,279.3,Debit Card,2.0,54519.0,Mumbai,1,2939.3,0.10496054114994363
Electronics,Cameras,1,321,321,33.705,Mobile Payments,5.0,112872.0,Bangalore,0,354.705,0.10467391304347826
Footwear,Kids,4,1103,4412,463.26,Credit Card,2.0,40688.0,New Delhi,0,4875.26,0.1049762066621346
Bags,Mens,4,536,2144,225.12,Credit Card,5.0,92767.0,Chennai,0,2369.12,0.10495104895104895
Footwear,Women,5,566,2830,297.15,Credit Card,4.0,38092.0,Mumbai,0,3127.15,0.1049629106322854
Footwear,Women,3,1260,3780,661.5,Credit Card,1.0,89948.0,Bangalore,1,4441.5,0.17495371594816186
Footwear,Women,4,629,2516,264.18,Debit Card,2.0,8513.0,Hyderabad,0,2780.18,0.10495828367103695
Electronics,Computers,2,262,524,55.02,Mobile Payments,5.0,84084.0,Kolkata,0,579.02,0.1048
Footwear,Women,1,81,81,8.505,Mobile Payments,5.0,123709.0,Mumbai,0,89.505,0.10371951219512196
Footwear,Women,1,1094,1094,114.87,Mobile Payments,5.0,41855.0,Gurgaon,0,1208.87,0.1049041095890411
Books,Fiction,2,316,632,33.18,Mobile Payments,1.0,123271.0,Mumbai,1,665.18,0.05241706161137441
Footwear,Mens,3,592,1776,186.48,Cash,4.0,43604.0,Kolkata,0,1962.48,0.10494091164884636
Home and kitchen,Kitchen,4,135,540,56.7,Mobile Payments,4.0,102172.0,New Delhi,0,596.7,0.10480591497227357
Books,Non-Fiction,2,647,1294,135.87,Mobile Payments,5.0,54348.0,Pune,0,1429.87,0.10491891891891893
Footwear,Women,5,1319,6595,692.475,Debit Card,5.0,15599.0,Gurgaon,0,7287.475,0.10498408126137053
Footwear,Kids,4,157,628,32.97,Mobile Payments,1.0,64159.0,Bangalore,1,660.97,0.05241653418124006
Home and kitchen,Bath,3,713,2139,224.595,Debit Card,5.0,59744.0,Chennai,0,2363.595,0.10495093457943926
Footwear,Mens,1,312,312,32.76,Mobile Payments,5.0,68859.0,New Delhi,0,344.76,0.10466453674121405
Bags,Women,4,104,416,32.76,Mobile Payments,1.0,43541.0,Hyderabad,1,448.76,0.07856115107913668
Footwear,Mens,5,943,4715,495.075,Credit Card,5.0,20002.0,Chennai,0,5210.075,0.10497773536895674
Home and kitchen,Bath,5,346,1730,181.65,Mobile Payments,3.0,108518.0,Kolkata,0,1911.65,0.10493934142114385
Books,Fiction,2,620,1240,130.2,Mobile Payments,4.0,16541.0,Pune,0,1370.2,0.10491539081385978
Bags,Women,4,735,2940,231.525,Debit Card,1.0,69203.0,Kolkata,1,3171.525,0.07872322339340361
Footwear,Women,5,1088,5440,571.2,Credit Card,5.0,85235.0,Vishakhapatnam,0,6011.2,0.10498070207682413
Clothing,Women,5,569,2845,298.725,Debit Card,5.0,37615.0,Vishakhapatnam,0,3143.725,0.104963106113844
Home and kitchen,Furnishing,5,77,385,32.34,Mobile Payments,2.0,53815.0,Ahmedabad,1,417.34000000000003,0.08378238341968913
Clothing,Women,2,153,306,32.13,Mobile Payments,5.0,134995.0,Vishakhapatnam,0,338.13,0.10465798045602606
Electronics,Cameras,5,1260,6300,529.2,Credit Card,1.0,30488.0,Pune,1,6829.2,0.0839866687827329
Footwear,Women,5,533,2665,279.825,Debit Card,5.0,101805.0,Mumbai,0,2944.825,0.10496061515378845
Footwear,Kids,4,351,1404,147.42,Mobile Payments,5.0,62528.0,Chennai,0,1551.42,0.10492526690391459
Footwear,Women,2,151,302,31.71,Mobile Payments,5.0,35220.0,Hyderabad,0,333.71,0.10465346534653466
Electronics,Mobiles,1,1234,1234,129.57,Mobile Payments,4.0,61912.0,New Delhi,0,1363.57,0.10491497975708501
Electronics,Cameras,3,183,549,57.645,Mobile Payments,5.0,103381.0,Ahmedabad,0,606.645,0.10480909090909092
Books,Fiction,5,1232,6160,646.8,Debit Card,4.0,98073.0,Kolkata,0,6806.8,0.10498295731212465
Footwear,Women,2,207,414,43.47,Mobile Payments,5.0,33368.0,Pune,0,457.47,0.10474698795180723
Clothing,Women,4,74,296,31.08,Mobile Payments,5.0,82855.0,Kolkata,0,327.08,0.10464646464646464
Electronics,Audio and video,1,293,293,30.765,Mobile Payments,4.0,125753.0,Ahmedabad,0,323.765,0.10464285714285715
Home and kitchen,Tools,1,292,292,30.66,Cash,5.0,59544.0,Chennai,0,322.66,0.10464163822525598
Home and kitchen,Furnishing,4,607,2428,254.94,Credit Card,3.0,79390.0,Gurgaon,0,2682.94,0.10495677233429394
Books,Academic,1,291,291,30.555,Mobile Payments,4.0,75051.0,Pune,0,321.555,0.10464041095890411
Footwear,Mens,1,1364,1364,143.22,Mobile Payments,5.0,41290.0,Chennai,0,1507.22,0.10492307692307692
Home and kitchen,Tools,5,814,4070,170.94,Mobile Payments,1.0,105457.0,Vishakhapatnam,1,4240.94,0.04198968312453943
Footwear,Women,5,406,2030,213.15,Credit Card,5.0,38003.0,Ahmedabad,0,2243.15,0.1049483013293944
Bags,Mens,2,142,284,29.82,Mobile Payments,4.0,102243.0,Vishakhapatnam,0,313.82,0.10463157894736842
Bags,Women,1,280,280,29.4,Mobile Payments,5.0,134637.0,Kolkata,0,309.4,0.10462633451957296
Footwear,Women,2,276,552,28.98,Cash,1.0,52592.0,Pune,1,580.98,0.05240506329113924
Clothing,Women,2,138,276,28.98,Mobile Payments,4.0,86896.0,Hyderabad,0,304.98,0.10462093862815884
Footwear,Kids,5,845,4225,354.9,Debit Card,2.0,37696.0,Chennai,1,4579.9,0.08398012304779934
Books,Non-Fiction,1,327,327,34.335,Cash,5.0,34944.0,Vishakhapatnam,0,361.335,0.10467987804878048
Clothing,Mens,2,134,268,28.14,Mobile Payments,2.0,85821.0,Chennai,0,296.14,0.1046096654275093
Home and kitchen,Furnishing,4,268,1072,28.14,Mobile Payments,5.0,92479.0,Vishakhapatnam,1,1100.14,0.026225535880708296
Clothing,Women,3,370,1110,116.55,Mobile Payments,3.0,49793.0,New Delhi,0,1226.55,0.1049054905490549
Electronics,Mobiles,5,742,3710,389.55,Debit Card,5.0,88346.0,Bangalore,0,4099.55,0.1049717057396928
Electronics,Personal Appliances,3,849,2547,445.725,Credit Card,1.0,7361.0,Kolkata,1,2992.725,0.1749313186813187
Footwear,Women,2,810,1620,170.1,Mobile Payments,4.0,84887.0,Hyderabad,0,1790.1,0.10493522516964836
Footwear,Women,4,1110,4440,582.75,Credit Card,1.0,57743.0,Gurgaon,1,5022.75,0.13122044584553028
Home and kitchen,Furnishing,2,94,188,19.74,Cash,5.0,86643.0,Hyderabad,0,207.74,0.10444444444444444
Footwear,Women,5,1010,5050,318.15,Credit Card,5.0,42926.0,Hyderabad,1,5368.15,0.06298752722233221
Bags,Women,5,219,1095,114.975,Mobile Payments,4.0,98897.0,Vishakhapatnam,0,1209.975,0.10490419708029197
Electronics,Mobiles,2,95,190,19.95,Mobile Payments,4.0,41426.0,Kolkata,0,209.95,0.1044502617801047
Clothing,Mens,4,1334,5336,280.14,Debit Card,1.0,18812.0,New Delhi,1,5616.14,0.05249016301292861
Bags,Women,3,759,2277,239.085,Credit Card,5.0,55997.0,Hyderabad,0,2516.085,0.1049539069359087
Books,DIY,5,1493,7465,470.295,Debit Card,1.0,22118.0,Pune,1,7935.295,0.06299156174658452
Books,Academic,2,1355,2710,284.55,Credit Card,5.0,74485.0,Gurgaon,0,2994.55,0.1049612689044633
Footwear,Mens,4,452,1808,189.84,Mobile Payments,2.0,34704.0,Chennai,0,1997.84,0.1049419568822554
Home and kitchen,Furnishing,2,1399,2798,293.79,Credit Card,5.0,69879.0,Ahmedabad,0,3091.79,0.10496248660235799
Books,Academic,2,130,260,27.3,Mobile Payments,4.0,69087.0,Pune,0,287.3,0.10459770114942529
Home and kitchen,Bath,3,946,2838,297.99,Credit Card,3.0,79721.0,Ahmedabad,0,3135.99,0.10496301514617823
Books,DIY,5,159,795,83.475,Mobile Payments,5.0,41570.0,Ahmedabad,0,878.475,0.1048680904522613
Home and kitchen,Bath,4,271,1084,113.82,Mobile Payments,5.0,107898.0,Vishakhapatnam,0,1197.82,0.1049032258064516
Clothing,Mens,1,257,257,26.985,Cash,5.0,140973.0,Mumbai,0,283.985,0.10459302325581395
Bags,Women,1,981,981,103.005,Mobile Payments,5.0,11932.0,Kolkata,0,1084.005,0.10489307535641547
Electronics,Personal Appliances,2,127,254,26.67,Cash,4.0,105687.0,Ahmedabad,0,280.67,0.10458823529411765
Clothing,Women,1,253,253,26.565,Mobile Payments,5.0,15526.0,Vishakhapatnam,0,279.565,0.10458661417322836
Footwear,Kids,3,947,2841,298.305,Debit Card,5.0,45106.0,Gurgaon,0,3139.305,0.10496305418719212
Bags,Women,1,712,712,74.76,Mobile Payments,4.0,63649.0,Vishakhapatnam,0,786.76,0.10485273492286115
Footwear,Kids,1,1410,1410,148.05,Mobile Payments,5.0,85663.0,Kolkata,0,1558.05,0.10492558469170801
Footwear,Mens,3,835,2505,263.025,Credit Card,4.0,43995.0,Hyderabad,0,2768.025,0.10495810055865921
Clothing,Women,4,1422,5688,597.24,Debit Card,2.0,39977.0,Pune,1,6285.24,0.10498154332923185
Bags,Mens,1,140,140,14.7,Mobile Payments,4.0,46272.0,Gurgaon,0,154.7,0.10425531914893617
Books,Non-Fiction,3,270,810,85.05,Mobile Payments,4.0,42328.0,Bangalore,0,895.05,0.10487053020961776
Clothing,Women,5,549,2745,288.225,Credit Card,2.0,34892.0,Kolkata,0,3033.225,0.10496176256372906
Home and kitchen,Kitchen,3,1435,4305,452.025,Debit Card,3.0,50170.0,Gurgaon,0,4757.025,0.1049756154203437
Books,Non-Fiction,5,698,3490,366.45,Credit Card,5.0,19499.0,Kolkata,0,3856.45,0.1049699226582641
Home and kitchen,Tools,2,1234,2468,259.14,Debit Card,5.0,122824.0,Hyderabad,0,2727.14,0.10495747266099635
Bags,Women,5,1221,6105,641.025,Credit Card,2.0,14893.0,Kolkata,1,6746.025,0.10498280379954143
Bags,Women,5,115,575,24.15,Mobile Payments,1.0,98171.0,Mumbai,1,599.15,0.04192708333333333
Bags,Mens,2,815,1630,171.15,Cash,4.0,121239.0,Mumbai,0,1801.15,0.10493562231759657
Home and kitchen,Furnishing,2,715,1430,150.15,Mobile Payments,2.0,69329.0,Hyderabad,0,1580.15,0.10492662473794549
Clothing,Women,5,1481,7405,622.02,Debit Card,3.0,90842.0,Hyderabad,1,8027.02,0.08398865784499054
Footwear,Women,5,878,4390,460.95,Debit Card,5.0,138132.0,Chennai,0,4850.95,0.10497608745160555
Clothing,Mens,4,1394,5576,585.48,Debit Card,1.0,11231.0,Gurgaon,0,6161.48,0.10498117267348037
Clothing,Women,2,1183,2366,248.43,Debit Card,5.0,44777.0,Kolkata,0,2614.43,0.10495564005069709
Books,Academic,2,818,1636,171.78,Mobile Payments,4.0,23758.0,Chennai,0,1807.78,0.10493585827733659
Footwear,Kids,1,214,214,22.47,Cash,5.0,73669.0,New Delhi,0,236.47,0.10451162790697674
Clothing,Women,1,213,213,22.365,Mobile Payments,2.0,40535.0,Mumbai,0,235.365,0.10450934579439251
Clothing,Women,5,717,3585,225.855,Debit Card,1.0,143230.0,New Delhi,1,3810.855,0.0629824316787507
Home and kitchen,Kitchen,3,78,234,24.57,Mobile Payments,5.0,26180.0,Vishakhapatnam,0,258.57,0.10455319148936171
Footwear,Mens,4,1226,4904,514.92,Debit Card,5.0,36900.0,Bangalore,0,5418.92,0.10497859327217124
Bags,Women,4,715,2860,375.375,Credit Card,3.0,87568.0,New Delhi,1,3235.375,0.1312041244320168
Clothing,Women,1,1200,1200,126.0,Mobile Payments,4.0,12748.0,Kolkata,0,1326.0,0.10491257285595337
Footwear,Mens,2,444,888,93.24,Mobile Payments,5.0,99313.0,Hyderabad,0,981.24,0.10488188976377952
Home and kitchen,Bath,1,1192,1192,125.16,Mobile Payments,2.0,82272.0,Mumbai,0,1317.16,0.10491198658843252
Footwear,Mens,5,196,980,102.9,Mobile Payments,5.0,89254.0,New Delhi,0,1082.9,0.10489296636085628
Clothing,Mens,2,99,198,20.79,Mobile Payments,4.0,47835.0,Chennai,0,218.79,0.10447236180904522
Clothing,Women,5,510,2550,267.75,Credit Card,5.0,82995.0,Vishakhapatnam,0,2817.75,0.10495883967071737
Clothing,Mens,1,860,860,451.5,Debit Card,1.0,52269.0,Mumbai,1,1311.5,0.524390243902439
Bags,Women,4,723,2892,303.66,Debit Card,4.0,106945.0,Chennai,0,3195.66,0.10496370549602489
Books,Academic,3,950,2850,299.25,Credit Card,2.0,37647.0,Chennai,0,3149.25,0.1049631708172571
Footwear,Mens,3,1296,3888,408.24,Credit Card,4.0,80250.0,Ahmedabad,0,4296.24,0.10497300077140653
Footwear,Women,4,1104,4416,463.68,Credit Card,5.0,36315.0,Ahmedabad,0,4879.68,0.10497622820919177
Footwear,Kids,1,192,192,20.16,Mobile Payments,5.0,125338.0,Bangalore,0,212.16,0.1044559585492228
Home and kitchen,Kitchen,2,1418,2836,297.78,Debit Card,2.0,62357.0,Ahmedabad,0,3133.7799999999997,0.10496298907296439
Clothing,Women,2,1236,2472,648.9,Credit Card,1.0,139149.0,Chennai,1,3120.9,0.2623938536190861
Electronics,Mobiles,2,96,192,20.16,Mobile Payments,5.0,16880.0,New Delhi,0,212.16,0.1044559585492228
Books,Non-Fiction,1,947,947,99.435,Mobile Payments,5.0,19442.0,Vishakhapatnam,0,1046.435,0.10488924050632911
Books,Non-Fiction,1,803,803,84.315,Mobile Payments,1.0,42617.0,Kolkata,0,887.315,0.10486940298507462
Home and kitchen,Bath,1,178,178,18.69,Cash,1.0,27467.0,Mumbai,0,196.69,0.10441340782122906
Home and kitchen,Furnishing,2,796,1592,167.16,Mobile Payments,1.0,63915.0,Bangalore,0,1759.16,0.10493408662900187
Home and kitchen,Tools,3,702,2106,221.13,Credit Card,5.0,12128.0,Gurgaon,0,2327.13,0.10495016611295681
Footwear,Mens,1,1020,1020,107.1,Mobile Payments,4.0,34527.0,Ahmedabad,0,1127.1,0.1048971596474045
Home and kitchen,Bath,3,1034,3102,325.71,Credit Card,4.0,72311.0,Chennai,0,3427.71,0.10496616177892362
Electronics,Personal Appliances,4,90,360,37.8,Mobile Payments,4.0,27358.0,Chennai,0,397.8,0.10470914127423822
Clothing,Mens,1,480,480,50.4,Mobile Payments,5.0,41259.0,Pune,0,530.4,0.10478170478170477
Footwear,Women,3,1063,3189,334.845,Credit Card,4.0,104431.0,Vishakhapatnam,0,3523.8450000000003,0.10496708463949844
Footwear,Women,5,641,3205,201.915,Cash,2.0,46681.0,Chennai,1,3406.915,0.06298034934497816
Books,Fiction,1,167,167,17.535,Mobile Payments,4.0,85770.0,Vishakhapatnam,0,184.535,0.104375
Home and kitchen,Bath,4,81,324,17.01,Cash,1.0,24673.0,New Delhi,1,341.01,0.05233846153846154
Bags,Mens,1,1262,1262,132.51,Mobile Payments,5.0,16426.0,Vishakhapatnam,0,1394.51,0.104916864608076
Footwear,Mens,3,1072,3216,337.68,Credit Card,2.0,26465.0,Ahmedabad,0,3553.68,0.10496736089524401
Footwear,Women,5,77,385,16.17,Cash,1.0,82174.0,Kolkata,1,401.17,0.041891191709844566
Clothing,Women,1,184,184,19.32,Mobile Payments,5.0,86940.0,Bangalore,0,203.32,0.10443243243243243
Footwear,Kids,4,149,596,15.645,Mobile Payments,1.0,138334.0,Mumbai,1,611.645,0.02620603015075377
Footwear,Mens,2,72,144,15.12,Cash,4.0,50970.0,Chennai,0,159.12,0.10427586206896551
Bags,Mens,1,822,822,86.31,Cash,5.0,12596.0,Pune,0,908.31,0.10487241798298906
Clothing,Women,5,795,3975,166.95,Mobile Payments,2.0,49531.0,New Delhi,1,4141.95,0.04198943661971831
Footwear,Mens,5,790,3950,414.75,Debit Card,4.0,24418.0,Chennai,0,4364.75,0.10497342444950646
Clothing,Women,3,1258,3774,396.27,Credit Card,4.0,17489.0,Chennai,0,4170.27,0.10497218543046358
Clothing,Women,5,1186,5930,373.59,Debit Card,1.0,93172.0,Kolkata,1,6303.59,0.06298937784522003
Clothing,Mens,1,141,141,14.805,Mobile Payments,4.0,88842.0,Gurgaon,0,155.805,0.10426056338028168
Bags,Mens,1,387,387,40.635,Mobile Payments,4.0,52807.0,Hyderabad,0,427.635,0.10472938144329896
Clothing,Women,2,268,536,56.28,Mobile Payments,5.0,143729.0,Pune,0,592.28,0.10480446927374303
Footwear,Women,1,140,140,14.7,Mobile Payments,5.0,99366.0,Mumbai,0,154.7,0.10425531914893617
Clothing,Women,3,1398,4194,440.37,Credit Card,5.0,9039.0,New Delhi,0,4634.37,0.10497497020262217
Electronics,Computers,3,146,438,45.99,Mobile Payments,5.0,26462.0,Mumbai,0,483.99,0.10476082004555809
Footwear,Kids,1,140,140,14.7,Mobile Payments,5.0,106819.0,Bangalore,0,154.7,0.10425531914893617
Home and kitchen,Bath,2,1149,2298,241.29,Debit Card,4.0,81451.0,Vishakhapatnam,0,2539.29,0.10495432796868204
Clothing,Mens,1,138,138,14.49,Cash,4.0,89756.0,Chennai,0,152.49,0.10424460431654677
Bags,Women,5,754,3770,237.51,Credit Card,1.0,17235.0,Chennai,1,4007.51,0.06298329355608592
Footwear,Kids,3,1143,3429,360.045,Credit Card,2.0,98604.0,Mumbai,0,3789.045,0.10496938775510205
Clothing,Women,1,1154,1154,121.17,Mobile Payments,4.0,47265.0,New Delhi,0,1275.17,0.10490909090909091
Home and kitchen,Kitchen,1,134,134,14.07,Cash,5.0,27613.0,Gurgaon,0,148.07,0.10422222222222223
Electronics,Cameras,3,785,2355,247.275,Debit Card,2.0,10183.0,Vishakhapatnam,0,2602.275,0.10495543293718167
Footwear,Women,5,380,1900,199.5,Mobile Payments,5.0,30242.0,New Delhi,0,2099.5,0.10494476591267754
Clothing,Women,2,214,428,44.94,Mobile Payments,5.0,99815.0,Kolkata,0,472.94,0.10475524475524475
Footwear,Kids,3,1235,3705,389.025,Credit Card,5.0,20908.0,Gurgaon,0,4094.025,0.10497166756610901
Books,DIY,5,716,3580,375.9,Credit Card,5.0,39074.0,Gurgaon,0,3955.9,0.10497067858140184
Clothing,Mens,5,1339,6695,702.975,Credit Card,5.0,46126.0,Vishakhapatnam,0,7397.975,0.10498431899641578
Footwear,Women,2,1127,2254,236.67,Debit Card,5.0,74571.0,Vishakhapatnam,0,2490.67,0.10495343680709533
Clothing,Mens,3,920,2760,289.8,Debit Card,5.0,56416.0,Pune,0,3049.8,0.10496197030061573
Bags,Mens,3,307,921,96.705,Mobile Payments,5.0,77853.0,Gurgaon,0,1017.705,0.10488611713665943
Footwear,Women,5,123,615,12.915,Mobile Payments,5.0,22280.0,Kolkata,1,627.915,0.02096590909090909
Footwear,Women,4,445,1780,186.9,Mobile Payments,5.0,77242.0,Ahmedabad,0,1966.9,0.10494104435710276
Books,Non-Fiction,2,1051,2102,220.71,Debit Card,4.0,100216.0,Vishakhapatnam,0,2322.71,0.10495007132667618
Footwear,Mens,5,635,3175,333.375,Debit Card,4.0,94688.0,Gurgaon,0,3508.375,0.1049669395465995
Bags,Mens,5,619,3095,259.98,Credit Card,1.0,77808.0,Pune,1,3354.98,0.08397286821705427
Home and kitchen,Kitchen,1,873,873,91.665,Mobile Payments,2.0,110756.0,Ahmedabad,0,964.665,0.10487986270022884
Clothing,Mens,1,809,809,84.945,Mobile Payments,4.0,121789.0,Hyderabad,0,893.9449999999999,0.10487037037037036
Home and kitchen,Tools,4,497,1988,208.74,Debit Card,4.0,139988.0,Hyderabad,0,2196.74,0.10494720965309201
Footwear,Women,5,487,2435,255.675,Credit Card,4.0,101392.0,Vishakhapatnam,0,2690.675,0.10495689655172415
Footwear,Mens,2,914,1828,191.94,Mobile Payments,5.0,45522.0,Gurgaon,0,2019.94,0.10494259158009842
Electronics,Computers,5,1280,6400,672.0,Debit Card,5.0,67630.0,Mumbai,0,7072.0,0.10498359631307608
Bags,Women,4,102,408,10.71,Cash,1.0,134797.0,Mumbai,1,418.71,0.02618581907090465
Footwear,Women,2,668,1336,140.28,Mobile Payments,5.0,28230.0,Kolkata,0,1476.28,0.10492146596858638
Electronics,Cameras,5,1226,6130,643.65,Debit Card,2.0,117854.0,Vishakhapatnam,0,6773.65,0.10498287391942586
Footwear,Kids,4,609,2436,319.725,Credit Card,1.0,33348.0,Bangalore,1,2755.725,0.1311961427985228
Bags,Women,4,1496,5984,314.16,Debit Card,3.0,114906.0,Gurgaon,1,6298.16,0.05249122807017544
Footwear,Women,1,94,94,9.87,Mobile Payments,5.0,86830.0,Hyderabad,0,103.87,0.10389473684210525
Footwear,Women,1,90,90,9.45,Mobile Payments,4.0,130072.0,Hyderabad,0,99.45,0.10384615384615384
Clothing,Mens,3,384,1152,120.96,Cash,5.0,102110.0,Pune,0,1272.96,0.10490893321769297
Home and kitchen,Furnishing,1,103,103,10.815,Cash,3.0,84585.0,Ahmedabad,0,113.815,0.10399038461538461
Home and kitchen,Bath,3,698,2094,219.87,Debit Card,5.0,91026.0,Chennai,0,2313.87,0.10494988066825776
Footwear,Women,5,1139,5695,597.975,Debit Card,1.0,107419.0,Vishakhapatnam,1,6292.975,0.10498156601123595
Electronics,Mobiles,5,817,4085,171.57,Mobile Payments,1.0,104670.0,Kolkata,1,4256.57,0.04198972099853157
Home and kitchen,Furnishing,5,772,3860,405.3,Debit Card,2.0,41633.0,New Delhi,1,4265.3,0.10497280497280498
Clothing,Mens,5,1083,5415,341.145,Credit Card,1.0,122994.0,New Delhi,1,5756.145,0.06298836779911374
Bags,Women,5,633,3165,132.93,Cash,1.0,119956.0,New Delhi,1,3297.93,0.041986734049273534
Clothing,Mens,5,647,3235,135.87,Mobile Payments,2.0,103044.0,Pune,1,3370.87,0.04198702101359703
Bags,Women,4,695,2780,145.95,Cash,1.0,112755.0,Pune,1,2925.95,0.052481121898597625
Bags,Women,2,868,1736,455.7,Debit Card,1.0,101008.0,Mumbai,1,2191.7,0.26234887737478413
Electronics,Cameras,5,479,2395,251.475,Debit Card,5.0,96212.0,Vishakhapatnam,0,2646.475,0.10495617696160267
Books,Fiction,2,785,1570,164.85,Mobile Payments,1.0,116855.0,New Delhi,0,1734.85,0.10493316359007002
Home and kitchen,Furnishing,5,391,1955,205.275,Mobile Payments,2.0,69702.0,Bangalore,0,2160.275,0.10494631901840491
Bags,Mens,3,1388,4164,437.22,Credit Card,1.0,50111.0,Mumbai,0,4601.22,0.1049747899159664
Books,Non-Fiction,4,881,3524,370.02,Credit Card,5.0,126942.0,Vishakhapatnam,0,3894.02,0.10497021276595744
Footwear,Mens,3,146,438,45.99,Cash,5.0,97003.0,Gurgaon,0,483.99,0.10476082004555809
Footwear,Women,5,198,990,103.95,Cash,5.0,106964.0,Pune,0,1093.95,0.10489404641775985
Clothing,Mens,3,1359,4077,428.085,Credit Card,4.0,93586.0,Kolkata,0,4505.085,0.10497425208435507
Clothing,Women,5,814,4070,427.35,Debit Card,4.0,131757.0,Chennai,0,4497.35,0.10497420781134857
Bags,Women,4,1017,4068,427.14,Credit Card,4.0,106060.0,Hyderabad,0,4495.14,0.10497419513393955
Clothing,Mens,5,1128,5640,592.2,Credit Card,5.0,58781.0,Kolkata,0,6232.2,0.10498138627902855
Clothing,Women,2,1346,2692,282.66,Credit Card,5.0,148750.0,Hyderabad,0,2974.66,0.10496101002599333
Home and kitchen,Tools,1,1442,1442,151.41,Mobile Payments,4.0,70466.0,Pune,0,1593.41,0.10492723492723492
Books,DIY,3,1476,4428,464.94,Debit Card,1.0,86321.0,Chennai,0,4892.94,0.10497629261684353
Footwear,Mens,3,1489,4467,469.035,Credit Card,5.0,89724.0,New Delhi,0,4936.035,0.10497649955237243
Books,Academic,3,1111,3333,349.965,Debit Card,4.0,111471.0,Vishakhapatnam,0,3682.965,0.10496850629874024
Books,Non-Fiction,4,991,3964,416.22,Debit Card,5.0,113988.0,Gurgaon,0,4380.22,0.1049735182849937
