Month,product_category,Product_Subcategory,Quantity,Unit_Price,Price,Tax,Payment_mode,Store_type,Reviews,Income,city,Gender,Marital_status,Education_Level,Profession_Type,Return
May,Clothing,Women,4,337,1348,141.54,Mobile Payments,e-Shop,4.0,37914.0,Hyderabad,M,0,PhD,Self Employed,0
May,Books,Academic,1,604,604,63.42,Mobile Payments,MBR,5.0,90147.0,Kolkata,F,0,PhD,Self Employed,0
May,Footwear,Women,2,1364,2728,286.44,Credit Card,e-Shop,5.0,84720.0,Vishakhapatnam,M,0,Basic,Others,0
May,Footwear,Kids,3,1220,3660,384.3,Debit Card,TeleShop,5.0,40358.0,Gurgaon,M,1,Others,Self Employed,0
May,Home and kitchen,Kitchen,5,195,975,81.9,Mobile Payments,e-Shop,1.0,60758.0,Vishakhapatnam,F,0,PhD,Self Employed,1
May,Home and kitchen,Tools,1,600,600,63.0,Cash,Flagship store,3.0,41522.0,Chennai,M,0,Others,Salaried,0
May,Home and kitchen,Furnishing,5,114,570,23.94,Cash,MBR,2.0,30872.0,Hyderabad,F,1,Graduation,Others,1
May,Books,DIY,5,73,365,38.325,Mobile Payments,e-Shop,4.0,89895.0,Kolkata,F,0,Basic,Others,0
May,Books,Academic,5,119,595,62.475,Mobile Payments,Flagship store,1.0,112981.0,Gurgaon,F,1,PhD,Others,0
May,Footwear,Women,5,1440,7200,756.0,Debit Card,e-Shop,4.0,104449.0,Pune,F,1,PhD,Self Employed,0
May,Home and kitchen,Furnishing,1,594,594,62.37,Mobile Payments,e-Shop,5.0,97517.0,Gurgaon,M,1,PhD,Salaried,0
May,Electronics,Cameras,1,593,593,62.265,Mobile Payments,e-Shop,5.0,20371.0,New Delhi,M,1,PhD,Salaried,0
May,Bags,Women,4,1063,4252,446.46,Debit Card,e-Shop,4.0,103151.0,Mumbai,M,1,PhD,Others,1
May,Electronics,Cameras,4,148,592,62.16,Mobile Payments,MBR,4.0,31664.0,Ahmedabad,M,0,PhD,Others,0
May,Electronics,Audio and video,3,197,591,62.055,Mobile Payments,e-Shop,5.0,68731.0,Pune,M,0,Basic,Self Employed,0
May,Home and kitchen,Tools,1,1034,1034,108.57,Mobile Payments,MBR,1.0,71682.0,New Delhi,M,1,Graduation,Salaried,0
May,Clothing,Mens,2,357,714,74.97,Cash,MBR,3.0,134836.0,Hyderabad,F,1,PhD,Salaried,0
May,Clothing,Women,3,195,585,61.425,Mobile Payments,e-Shop,1.0,75258.0,Chennai,F,1,PhD,Self Employed,0
May,Home and kitchen,Bath,2,686,1372,288.12,Debit Card,Flagship store,1.0,43100.0,Ahmedabad,M,0,Master,Self Employed,1
May,Footwear,Mens,5,906,4530,475.65,Debit Card,TeleShop,5.0,70675.0,Pune,M,0,Graduation,Others,0
May,Clothing,Mens,5,803,4015,421.575,Debit Card,e-Shop,4.0,123735.0,Ahmedabad,M,1,Graduation,Others,0
May,Clothing,Mens,3,614,1842,193.41,Mobile Payments,MBR,1.0,74822.0,Vishakhapatnam,M,0,Others,Salaried,0
May,Footwear,Kids,4,424,1696,178.08,Mobile Payments,e-Shop,5.0,33437.0,Hyderabad,M,1,Others,Self Employed,0
May,Books,Academic,1,1093,1093,114.765,Mobile Payments,TeleShop,5.0,110297.0,Gurgaon,M,0,Others,Salaried,0
May,Electronics,Cameras,3,194,582,61.11,Mobile Payments,TeleShop,5.0,39129.0,Gurgaon,M,1,Others,Self Employed,0
May,Home and kitchen,Kitchen,4,291,1164,61.11,Mobile Payments,e-Shop,1.0,83117.0,Bangalore,F,0,Graduation,Salaried,1
May,Books,Non-Fiction,1,395,395,41.475,Mobile Payments,Flagship store,3.0,28065.0,Vishakhapatnam,M,0,Master,Others,0
May,Home and kitchen,Bath,3,348,1044,109.62,Mobile Payments,e-Shop,5.0,77238.0,Kolkata,M,1,Master,Others,0
May,Home and kitchen,Tools,4,1045,4180,438.9,Debit Card,e-Shop,4.0,58415.0,Gurgaon,F,1,Master,Others,0
May,Books,Academic,5,116,580,60.9,Cash,MBR,4.0,97748.0,Kolkata,M,0,Master,Salaried,0
May,Footwear,Kids,2,212,424,44.52,Mobile Payments,Flagship store,4.0,32709.0,Gurgaon,M,0,Master,Salaried,0
May,Books,Fiction,4,878,3512,368.76,Credit Card,MBR,3.0,52565.0,Bangalore,F,1,Master,Salaried,0
May,Footwear,Mens,4,483,1932,202.86,Mobile Payments,e-Shop,5.0,89950.0,Ahmedabad,F,0,Master,Others,0
May,Clothing,Women,1,574,574,60.27,Mobile Payments,TeleShop,2.0,133899.0,Ahmedabad,M,0,Master,Self Employed,0
May,Books,Non-Fiction,1,1261,1261,132.405,Mobile Payments,TeleShop,4.0,48273.0,Pune,F,0,Master,Self Employed,0
May,Home and kitchen,Bath,2,124,248,26.04,Mobile Payments,e-Shop,4.0,45760.0,Bangalore,F,0,Master,Salaried,0
May,Electronics,Audio and video,4,1381,5524,580.02,Credit Card,e-Shop,1.0,58813.0,Pune,M,1,Others,Others,0
May,Clothing,Women,4,894,3576,375.48,Credit Card,Flagship store,5.0,45822.0,Vishakhapatnam,M,1,Basic,Self Employed,0
May,Footwear,Women,3,1317,3951,414.855,Credit Card,e-Shop,4.0,77071.0,Ahmedabad,M,1,Basic,Self Employed,0
May,Home and kitchen,Furnishing,5,1383,6915,726.075,Credit Card,TeleShop,4.0,32734.0,Mumbai,M,1,Others,Self Employed,0
May,Books,Fiction,1,568,568,59.64,Mobile Payments,TeleShop,3.0,71934.0,Vishakhapatnam,M,1,PhD,Salaried,0
May,Home and kitchen,Tools,2,796,1592,167.16,Mobile Payments,e-Shop,5.0,109880.0,Gurgaon,F,1,Graduation,Self Employed,0
May,Clothing,Mens,1,442,442,46.41,Mobile Payments,e-Shop,5.0,73674.0,Bangalore,M,1,Basic,Self Employed,0
May,Clothing,Mens,1,562,562,59.01,Mobile Payments,e-Shop,5.0,17050.0,Kolkata,F,1,Others,Salaried,0
May,Home and kitchen,Tools,1,560,560,58.8,Mobile Payments,e-Shop,5.0,74269.0,Mumbai,F,1,Master,Others,0
May,Electronics,Mobiles,2,1441,2882,302.61,Debit Card,TeleShop,3.0,18444.0,Ahmedabad,M,0,Graduation,Others,0
May,Bags,Women,5,884,4420,464.1,Credit Card,MBR,4.0,80965.0,Chennai,F,1,Others,Salaried,1
May,Bags,Mens,4,397,1588,166.74,Mobile Payments,Flagship store,2.0,25734.0,Gurgaon,M,1,Graduation,Others,1
May,Footwear,Women,3,1273,3819,400.995,Credit Card,Flagship store,1.0,9224.0,Hyderabad,F,0,PhD,Self Employed,1
May,Clothing,Mens,4,451,1804,189.42,Mobile Payments,e-Shop,4.0,77881.0,Ahmedabad,F,1,Graduation,Others,0
May,Home and kitchen,Furnishing,3,186,558,58.59,Mobile Payments,TeleShop,4.0,21120.0,Mumbai,M,0,Graduation,Salaried,0
May,Books,DIY,4,1233,4932,517.86,Credit Card,TeleShop,5.0,14360.0,Hyderabad,M,0,Graduation,Salaried,0
May,Clothing,Mens,1,556,556,58.38,Mobile Payments,TeleShop,5.0,82105.0,Hyderabad,M,0,Graduation,Others,0
May,Home and kitchen,Tools,4,819,3276,343.98,Credit Card,e-Shop,5.0,54173.0,Gurgaon,M,0,Others,Salaried,0
May,Footwear,Kids,4,1020,4080,428.4,Credit Card,e-Shop,1.0,82151.0,Hyderabad,F,1,PhD,Salaried,0
May,Bags,Mens,1,762,762,80.01,Mobile Payments,TeleShop,5.0,69084.0,Kolkata,F,1,PhD,Others,0
May,Books,Fiction,4,446,1784,187.32,Mobile Payments,e-Shop,5.0,69486.0,Pune,M,1,PhD,Self Employed,0
May,Books,Academic,2,413,826,86.73,Mobile Payments,e-Shop,5.0,54577.0,Ahmedabad,M,0,Master,Self Employed,0
May,Footwear,Women,4,465,1860,195.3,Mobile Payments,e-Shop,3.0,144202.0,Gurgaon,M,1,PhD,Others,0
May,Electronics,Personal Appliances,2,306,612,64.26,Cash,MBR,5.0,72347.0,Hyderabad,F,1,Basic,Others,0
May,Footwear,Kids,4,1232,4928,517.44,Credit Card,TeleShop,5.0,100080.0,Kolkata,F,1,Basic,Self Employed,0
May,Clothing,Women,1,220,220,23.1,Mobile Payments,e-Shop,5.0,56414.0,Vishakhapatnam,M,1,Basic,Salaried,0
May,Bags,Women,4,138,552,57.96,Mobile Payments,TeleShop,5.0,68180.0,Hyderabad,M,1,Basic,Others,0
May,Clothing,Women,4,362,1448,152.04,Mobile Payments,e-Shop,5.0,17720.0,Mumbai,M,0,Basic,Others,0
May,Footwear,Mens,2,628,1256,131.88,Cash,Flagship store,4.0,7157.0,New Delhi,M,0,Basic,Others,0
May,Clothing,Mens,3,494,1482,155.61,Mobile Payments,e-Shop,5.0,25552.0,Mumbai,M,1,Basic,Self Employed,0
May,Bags,Women,2,348,696,146.16,Mobile Payments,e-Shop,1.0,37346.0,Gurgaon,F,0,Basic,Others,1
May,Clothing,Mens,2,190,380,39.9,Mobile Payments,e-Shop,5.0,99687.0,Mumbai,M,0,Master,Self Employed,0
May,Footwear,Mens,2,900,1800,189.0,Cash,MBR,5.0,21050.0,Kolkata,F,1,Master,Others,0
May,Clothing,Mens,5,293,1465,153.825,Mobile Payments,e-Shop,5.0,21640.0,Kolkata,F,1,Master,Self Employed,0
May,Bags,Mens,3,868,2604,273.42,Credit Card,TeleShop,4.0,88263.0,Kolkata,M,1,Master,Salaried,0
May,Footwear,Women,5,432,2160,136.08,Mobile Payments,e-Shop,1.0,10277.0,Vishakhapatnam,M,1,Master,Self Employed,1
May,Footwear,Mens,3,204,612,64.26,Mobile Payments,e-Shop,5.0,47629.0,Hyderabad,F,1,Master,Self Employed,0
May,Home and kitchen,Furnishing,5,381,1905,160.02,Mobile Payments,e-Shop,1.0,61469.0,New Delhi,M,1,Others,Others,1
May,Books,Fiction,3,626,1878,197.19,Mobile Payments,TeleShop,4.0,50425.0,New Delhi,M,1,Graduation,Self Employed,0
May,Clothing,Mens,5,1202,6010,631.05,Debit Card,e-Shop,5.0,20236.0,Kolkata,F,1,Others,Salaried,0
May,Footwear,Kids,1,540,540,56.7,Mobile Payments,e-Shop,3.0,91621.0,Pune,M,1,Others,Self Employed,0
May,Footwear,Mens,5,1368,6840,718.2,Debit Card,TeleShop,4.0,49177.0,Ahmedabad,M,0,Others,Others,0
May,Clothing,Mens,4,242,968,101.64,Mobile Payments,e-Shop,5.0,91098.0,Chennai,F,1,Others,Salaried,1
May,Bags,Women,5,536,2680,56.28,Mobile Payments,TeleShop,1.0,125154.0,Kolkata,F,0,Others,Salaried,1
May,Electronics,Personal Appliances,3,1478,4434,465.57,Debit Card,e-Shop,4.0,38121.0,Pune,F,0,Others,Others,0
May,Footwear,Women,2,488,976,102.48,Mobile Payments,MBR,2.0,24966.0,Ahmedabad,M,1,Master,Self Employed,0
May,Footwear,Kids,5,935,4675,490.875,Debit Card,MBR,1.0,71042.0,Vishakhapatnam,F,1,Master,Salaried,1
May,Clothing,Mens,4,365,1460,153.3,Mobile Payments,TeleShop,5.0,91343.0,Vishakhapatnam,M,1,Master,Salaried,0
May,Clothing,Mens,5,1095,5475,574.875,Debit Card,e-Shop,4.0,52262.0,Mumbai,M,1,Others,Salaried,0
May,Footwear,Women,2,317,634,66.57,Mobile Payments,TeleShop,5.0,89735.0,Ahmedabad,M,0,PhD,Self Employed,0
May,Footwear,Mens,1,175,175,18.375,Mobile Payments,TeleShop,5.0,16843.0,Vishakhapatnam,F,0,Others,Self Employed,0
May,Footwear,Mens,3,846,2538,266.49,Debit Card,MBR,4.0,99704.0,Chennai,F,1,Others,Self Employed,0
May,Bags,Mens,5,263,1315,55.23,Cash,MBR,1.0,158176.0,Hyderabad,M,0,Others,Salaried,1
May,Bags,Mens,1,174,174,18.27,Mobile Payments,e-Shop,4.0,19642.0,Vishakhapatnam,M,1,PhD,Salaried,0
May,Clothing,Women,2,263,526,55.23,Mobile Payments,e-Shop,4.0,86845.0,Gurgaon,M,1,Others,Others,0
May,Clothing,Women,3,175,525,55.125,Mobile Payments,TeleShop,1.0,109562.0,Bangalore,F,0,Master,Self Employed,0
May,Bags,Mens,5,263,1315,138.075,Mobile Payments,Flagship store,5.0,60138.0,Mumbai,M,1,PhD,Salaried,0
May,Footwear,Kids,1,525,525,55.125,Mobile Payments,MBR,5.0,71297.0,New Delhi,M,1,PhD,Self Employed,0
May,Bags,Women,4,131,524,55.02,Mobile Payments,TeleShop,2.0,48817.0,Chennai,M,0,Basic,Self Employed,0
May,Footwear,Women,1,840,840,88.2,Mobile Payments,e-Shop,1.0,9580.0,Pune,F,1,Basic,Self Employed,0
May,Home and kitchen,Tools,1,881,881,92.505,Mobile Payments,Flagship store,1.0,149276.0,Pune,M,1,Basic,Others,0
May,Books,DIY,4,432,1728,181.44,Mobile Payments,TeleShop,2.0,78952.0,Chennai,M,1,Basic,Self Employed,0
May,Books,Fiction,3,1370,4110,431.55,Debit Card,Flagship store,5.0,73734.0,Kolkata,M,1,PhD,Self Employed,0
May,Clothing,Women,3,489,1467,154.035,Mobile Payments,e-Shop,2.0,109646.0,Hyderabad,F,0,Basic,Salaried,0
May,Footwear,Kids,5,1106,5530,580.65,Credit Card,TeleShop,1.0,57648.0,Pune,F,1,Basic,Others,0
May,Home and kitchen,Kitchen,4,586,2344,246.12,Debit Card,TeleShop,5.0,88794.0,Mumbai,F,0,Graduation,Salaried,0
May,Bags,Women,1,738,738,77.49,Mobile Payments,e-Shop,5.0,106808.0,Kolkata,F,1,Others,Self Employed,0
May,Books,Non-Fiction,2,259,518,54.39,Cash,Flagship store,4.0,62999.0,Chennai,M,0,Graduation,Self Employed,0
May,Footwear,Women,5,1448,7240,760.2,Credit Card,Flagship store,5.0,74135.0,New Delhi,F,0,Graduation,Others,0
May,Electronics,Personal Appliances,1,325,325,34.125,Mobile Payments,TeleShop,5.0,79930.0,Pune,F,1,Graduation,Self Employed,0
May,Home and kitchen,Bath,2,775,1550,162.75,Mobile Payments,TeleShop,4.0,24678.0,Chennai,M,0,Basic,Others,0
May,Clothing,Women,5,725,3625,380.625,Credit Card,e-Shop,2.0,23021.0,Vishakhapatnam,F,1,PhD,Salaried,0
May,Footwear,Kids,3,1009,3027,317.835,Credit Card,TeleShop,4.0,23632.0,Gurgaon,M,0,Basic,Others,0
May,Footwear,Women,1,511,511,53.655,Cash,Flagship store,5.0,68440.0,Hyderabad,M,1,Basic,Others,0
May,Clothing,Mens,4,113,452,47.46,Mobile Payments,e-Shop,4.0,113473.0,Gurgaon,M,1,Graduation,Salaried,0
May,Footwear,Women,3,792,2376,249.48,Debit Card,e-Shop,5.0,96794.0,Kolkata,M,0,PhD,Self Employed,0
May,Bags,Mens,1,506,506,53.13,Mobile Payments,TeleShop,5.0,78697.0,Kolkata,F,0,Master,Self Employed,0
May,Clothing,Women,5,114,570,59.85,Cash,Flagship store,3.0,102113.0,Ahmedabad,M,0,Others,Others,0
May,Clothing,Mens,1,506,506,53.13,Cash,MBR,4.0,66060.0,Vishakhapatnam,F,0,Master,Self Employed,0
May,Books,Fiction,4,378,1512,158.76,Mobile Payments,MBR,4.0,17591.0,Kolkata,F,1,Basic,Salaried,0
May,Bags,Women,2,791,1582,166.11,Cash,Flagship store,5.0,13944.0,New Delhi,M,0,Master,Others,0
May,Footwear,Mens,3,1163,3489,366.345,Debit Card,TeleShop,5.0,75131.0,Bangalore,M,0,Basic,Others,0
May,Clothing,Women,1,503,503,52.815,Mobile Payments,MBR,5.0,12342.0,Mumbai,F,1,Basic,Others,0
May,Footwear,Mens,1,499,499,52.395,Mobile Payments,e-Shop,5.0,89793.0,Hyderabad,F,0,Master,Others,0
May,Bags,Mens,2,388,776,81.48,Mobile Payments,MBR,2.0,59497.0,Gurgaon,F,1,Others,Salaried,0
May,Electronics,Audio and video,4,418,1672,43.89,Cash,MBR,1.0,73402.0,Bangalore,F,0,Master,Self Employed,1
May,Footwear,Kids,3,465,1395,146.475,Mobile Payments,e-Shop,3.0,112318.0,Chennai,M,1,PhD,Others,0
May,Clothing,Mens,1,493,493,51.765,Mobile Payments,Flagship store,1.0,31737.0,Hyderabad,M,1,PhD,Others,0
May,Home and kitchen,Bath,1,1450,1450,152.25,Cash,Flagship store,4.0,72661.0,Pune,F,0,Master,Salaried,0
May,Footwear,Mens,2,694,1388,145.74,Mobile Payments,TeleShop,5.0,14856.0,Chennai,M,0,Basic,Salaried,0
May,Home and kitchen,Bath,1,1365,1365,143.325,Mobile Payments,TeleShop,4.0,86124.0,Vishakhapatnam,M,0,Master,Self Employed,0
May,Clothing,Women,3,1157,3471,364.455,Credit Card,e-Shop,5.0,24820.0,Gurgaon,M,1,Graduation,Salaried,0
May,Footwear,Women,5,147,735,46.305,Mobile Payments,TeleShop,1.0,59388.0,Gurgaon,M,1,Master,Self Employed,1
May,Bags,Mens,3,718,2154,226.17,Credit Card,TeleShop,5.0,23969.0,Mumbai,F,1,Master,Others,0
May,Footwear,Kids,4,442,1768,185.64,Mobile Payments,MBR,5.0,62767.0,Mumbai,F,1,Master,Others,0
May,Clothing,Mens,1,1377,1377,144.585,Mobile Payments,e-Shop,5.0,111898.0,Mumbai,M,0,Graduation,Salaried,0
May,Home and kitchen,Furnishing,3,161,483,50.715,Mobile Payments,MBR,5.0,98319.0,Pune,F,1,Master,Others,0
May,Footwear,Women,4,658,2632,276.36,Debit Card,TeleShop,4.0,89935.0,Mumbai,F,0,Master,Others,0
May,Clothing,Women,4,103,412,43.26,Mobile Payments,TeleShop,5.0,28499.0,Gurgaon,F,1,Master,Self Employed,0
May,Bags,Mens,5,151,755,63.42,Cash,MBR,1.0,88460.0,Gurgaon,F,1,Master,Others,1
May,Books,Fiction,4,1022,4088,429.24,Debit Card,MBR,4.0,66372.0,Mumbai,F,0,PhD,Others,0
May,Clothing,Women,2,166,332,34.86,Mobile Payments,MBR,5.0,94280.0,Ahmedabad,M,0,PhD,Others,0
May,Clothing,Women,1,1014,1014,106.47,Mobile Payments,MBR,4.0,99583.0,Hyderabad,M,1,Basic,Others,0
May,Home and kitchen,Tools,3,672,2016,211.68,Debit Card,e-Shop,4.0,92657.0,Gurgaon,M,1,Basic,Salaried,0
May,Clothing,Women,5,181,905,95.025,Mobile Payments,e-Shop,5.0,108093.0,Bangalore,M,0,PhD,Salaried,0
May,Clothing,Women,1,477,477,50.085,Cash,MBR,5.0,51960.0,Ahmedabad,F,1,Graduation,Others,0
May,Footwear,Kids,2,956,1912,200.76,Mobile Payments,TeleShop,2.0,98073.0,Kolkata,M,0,Others,Self Employed,0
May,Electronics,Cameras,5,1017,5085,533.925,Credit Card,TeleShop,5.0,77398.0,Ahmedabad,F,0,Master,Others,0
May,Electronics,Personal Appliances,5,95,475,49.875,Cash,MBR,4.0,71288.0,Pune,F,0,Master,Salaried,0
May,Footwear,Women,1,1043,1043,109.515,Mobile Payments,e-Shop,5.0,90579.0,Ahmedabad,F,1,Master,Salaried,0
May,Home and kitchen,Bath,2,1164,2328,244.44,Credit Card,e-Shop,5.0,69436.0,Ahmedabad,F,1,Master,Self Employed,0
May,Footwear,Mens,5,1438,7190,452.97,Credit Card,e-Shop,4.0,37183.0,Vishakhapatnam,F,0,Master,Others,1
May,Books,Fiction,1,1233,1233,129.465,Mobile Payments,e-Shop,4.0,92298.0,Chennai,M,1,Master,Self Employed,0
May,Footwear,Mens,1,472,472,49.56,Cash,Flagship store,2.0,122384.0,Kolkata,M,0,Others,Salaried,0
May,Footwear,Women,4,618,2472,259.56,Credit Card,e-Shop,5.0,17049.0,Vishakhapatnam,M,0,Others,Others,0
May,Clothing,Mens,2,630,1260,132.3,Mobile Payments,e-Shop,2.0,53235.0,Chennai,F,1,Others,Salaried,0
May,Clothing,Mens,3,776,2328,244.44,Debit Card,TeleShop,1.0,87328.0,Kolkata,F,0,Basic,Others,0
May,Home and kitchen,Kitchen,1,1024,1024,107.52,Mobile Payments,e-Shop,4.0,23428.0,Bangalore,M,1,Basic,Salaried,0
May,Electronics,Cameras,4,516,2064,216.72,Debit Card,Flagship store,4.0,46952.0,Hyderabad,M,0,Basic,Self Employed,0
May,Home and kitchen,Tools,5,1371,6855,719.775,Credit Card,e-Shop,4.0,24061.0,Chennai,M,1,PhD,Self Employed,0
May,Bags,Mens,1,468,468,49.14,Mobile Payments,Flagship store,5.0,34760.0,Hyderabad,M,1,Basic,Salaried,0
May,Bags,Women,1,667,667,70.035,Cash,MBR,5.0,86848.0,Bangalore,M,0,Basic,Salaried,0
May,Home and kitchen,Kitchen,5,594,2970,249.48,Credit Card,MBR,4.0,32005.0,Gurgaon,M,1,PhD,Others,1
May,Books,Non-Fiction,2,1277,2554,268.17,Credit Card,e-Shop,5.0,47479.0,New Delhi,F,0,PhD,Self Employed,0
May,Books,Fiction,4,775,3100,325.5,Credit Card,e-Shop,4.0,54203.0,Chennai,F,0,Basic,Others,0
May,Books,Non-Fiction,4,487,1948,204.54,Mobile Payments,e-Shop,5.0,54088.0,Pune,M,0,Basic,Self Employed,0
May,Bags,Women,5,1294,6470,543.48,Credit Card,TeleShop,1.0,18109.0,Bangalore,F,1,Basic,Salaried,1
May,Footwear,Women,5,1300,6500,682.5,Debit Card,TeleShop,1.0,47761.0,Gurgaon,M,1,Others,Salaried,1
May,Books,DIY,3,797,2391,251.055,Credit Card,TeleShop,5.0,99486.0,Bangalore,M,0,Others,Others,0
May,Home and kitchen,Furnishing,5,1173,5865,615.825,Debit Card,e-Shop,5.0,56314.0,Ahmedabad,F,1,Basic,Salaried,0
May,Clothing,Women,2,1178,2356,247.38,Credit Card,e-Shop,5.0,48507.0,Gurgaon,M,1,Basic,Others,0
May,Footwear,Kids,2,167,334,35.07,Cash,MBR,4.0,117279.0,Chennai,F,0,Basic,Others,0
May,Home and kitchen,Kitchen,5,120,600,63.0,Mobile Payments,e-Shop,4.0,75366.0,Vishakhapatnam,F,1,PhD,Salaried,0
May,Electronics,Cameras,3,1169,3507,368.235,Debit Card,e-Shop,4.0,96253.0,Bangalore,M,1,PhD,Self Employed,0
May,Books,DIY,4,614,2456,257.88,Debit Card,TeleShop,5.0,57608.0,Hyderabad,F,0,Basic,Self Employed,0
May,Home and kitchen,Tools,5,946,4730,496.65,Credit Card,MBR,1.0,95986.0,Mumbai,F,1,Basic,Salaried,0
May,Footwear,Mens,1,448,448,47.04,Mobile Payments,MBR,1.0,127210.0,Kolkata,M,0,Master,Salaried,0
May,Clothing,Mens,4,1135,4540,476.7,Credit Card,Flagship store,5.0,121045.0,Mumbai,F,1,PhD,Others,0
May,Footwear,Mens,4,680,2720,285.6,Credit Card,TeleShop,5.0,43091.0,Gurgaon,M,0,PhD,Salaried,0
May,Books,Academic,4,1070,4280,449.4,Debit Card,e-Shop,5.0,111275.0,Vishakhapatnam,M,1,Master,Self Employed,0
May,Books,Non-Fiction,3,1448,4344,456.12,Credit Card,TeleShop,5.0,29334.0,Hyderabad,M,1,Master,Salaried,0
May,Footwear,Kids,3,1348,4044,424.62,Debit Card,e-Shop,4.0,57730.0,Gurgaon,F,0,Others,Others,0
May,Books,Non-Fiction,4,1004,4016,421.68,Credit Card,Flagship store,5.0,20694.0,New Delhi,M,1,Others,Salaried,0
May,Books,Academic,1,440,440,46.2,Mobile Payments,MBR,3.0,40799.0,Kolkata,F,0,Others,Salaried,0
May,Bags,Women,5,87,435,45.675,Mobile Payments,MBR,1.0,118324.0,Kolkata,F,0,Basic,Salaried,1
May,Electronics,Audio and video,4,824,3296,346.08,Debit Card,Flagship store,5.0,15410.0,Hyderabad,M,1,Basic,Others,0
May,Footwear,Kids,1,434,434,45.57,Mobile Payments,e-Shop,5.0,101479.0,Chennai,M,1,Basic,Salaried,0
May,Books,Fiction,4,976,3904,204.96,Mobile Payments,MBR,1.0,53659.0,Ahmedabad,F,0,Others,Others,1
May,Footwear,Women,3,108,324,45.36,Cash,Flagship store,2.0,99628.0,Ahmedabad,M,1,Master,Others,1
May,Footwear,Women,5,1194,5970,250.74,Debit Card,MBR,1.0,93271.0,Pune,F,0,Master,Salaried,1
May,Home and kitchen,Kitchen,3,144,432,45.36,Mobile Payments,Flagship store,5.0,70943.0,Ahmedabad,F,1,Master,Others,0
May,Home and kitchen,Furnishing,4,1496,5984,471.24,Debit Card,e-Shop,1.0,61863.0,Chennai,M,1,Master,Others,1
May,Footwear,Kids,4,977,3908,410.34,Credit Card,e-Shop,3.0,112129.0,New Delhi,M,1,Master,Salaried,0
May,Clothing,Mens,1,431,431,45.255,Mobile Payments,e-Shop,4.0,133633.0,Chennai,M,0,Master,Self Employed,0
May,Clothing,Women,5,483,2415,253.575,Credit Card,TeleShop,5.0,84068.0,New Delhi,M,0,Master,Others,0
May,Books,Academic,2,213,426,44.73,Cash,Flagship store,5.0,41517.0,Vishakhapatnam,F,1,Basic,Self Employed,0
May,Clothing,Women,3,951,2853,299.565,Credit Card,e-Shop,5.0,89497.0,Chennai,M,0,Basic,Self Employed,0
May,Books,DIY,3,1413,4239,445.095,Credit Card,e-Shop,5.0,55738.0,Gurgaon,M,1,Others,Others,0
May,Footwear,Women,4,1343,5372,564.06,Debit Card,TeleShop,5.0,66532.0,Mumbai,M,0,Graduation,Salaried,0
May,Electronics,Cameras,4,1498,5992,629.16,Credit Card,Flagship store,4.0,43698.0,Gurgaon,M,0,Master,Others,0
May,Bags,Women,1,422,422,44.31,Mobile Payments,TeleShop,5.0,110739.0,Kolkata,F,0,Master,Self Employed,0
May,Books,DIY,1,422,422,44.31,Mobile Payments,e-Shop,5.0,42160.0,Vishakhapatnam,M,0,Graduation,Self Employed,0
May,Footwear,Mens,1,821,821,86.205,Cash,Flagship store,5.0,40305.0,Ahmedabad,M,1,Basic,Self Employed,0
May,Home and kitchen,Tools,1,417,417,43.785,Mobile Payments,MBR,5.0,132333.0,Bangalore,M,1,Basic,Others,0
May,Home and kitchen,Tools,3,139,417,43.785,Mobile Payments,TeleShop,5.0,129090.0,Bangalore,F,0,Master,Others,0
May,Home and kitchen,Bath,4,597,2388,250.74,Credit Card,TeleShop,5.0,15975.0,Gurgaon,M,1,Others,Others,0
May,Footwear,Mens,4,1191,4764,375.165,Credit Card,e-Shop,1.0,76602.0,Bangalore,F,1,Graduation,Salaried,1
May,Books,DIY,2,1333,2666,279.93,Credit Card,e-Shop,5.0,24299.0,Kolkata,F,0,Basic,Salaried,0
May,Clothing,Women,4,736,2944,309.12,Debit Card,e-Shop,1.0,91340.0,Vishakhapatnam,M,0,Graduation,Self Employed,0
May,Bags,Women,4,1325,5300,556.5,Debit Card,MBR,1.0,84211.0,Hyderabad,M,0,Others,Others,1
May,Clothing,Mens,5,1132,5660,594.3,Credit Card,e-Shop,5.0,105012.0,Ahmedabad,M,0,Graduation,Others,0
May,Footwear,Kids,4,924,3696,388.08,Credit Card,e-Shop,5.0,77517.0,New Delhi,M,0,Graduation,Others,0
May,Clothing,Mens,5,380,1900,199.5,Mobile Payments,e-Shop,5.0,27464.0,Bangalore,F,0,Basic,Salaried,0
May,Bags,Mens,5,1199,5995,629.475,Credit Card,e-Shop,3.0,23944.0,Mumbai,M,0,Basic,Others,0
May,Clothing,Women,2,727,1454,229.005,Debit Card,e-Shop,1.0,65733.0,Bangalore,M,1,Graduation,Self Employed,1
May,Clothing,Mens,1,399,399,41.895,Mobile Payments,e-Shop,3.0,100316.0,Pune,F,1,Basic,Others,0
May,Home and kitchen,Kitchen,3,508,1524,160.02,Mobile Payments,TeleShop,5.0,106468.0,Bangalore,F,0,PhD,Self Employed,0
May,Clothing,Mens,4,840,3360,352.8,Credit Card,TeleShop,5.0,31150.0,Gurgaon,M,1,Basic,Salaried,0
May,Clothing,Mens,3,747,2241,235.305,Credit Card,Flagship store,2.0,20520.0,Mumbai,M,1,Graduation,Salaried,0
